"network","station","name","state","county","lat","lon","area.km2","date.start","date.end","station.keep","n.yrs","n.days.missing","n.days.total","n.days.noflow","prc.days.noflow","BFI.mean","BFI.max","BFI.max.mo","BFI.min","BFI.min.mo","BF.ann.mm_y","Q90.mm_d","Q7day.mm_d","Qmo.min.mm_d","Qmo.min.mo","Qann.mm_y","dQ_dt.slope"
"CANOPEX","01BG009","'BONAVENTURE (RIVIERE) EN AMONT DU RUISSEAU CREUX'","QC","Canada",48.18611145,-65.55860901,1928.66,"1984-01-01","2010-12-31",TRUE,27,0,9862,0,0,0.729428941005357,0.985799690332422,2,0.250869909503629,5,261.529862019118,0.3351,0.274509259259259,0.414694167758847,2,655.675636697248,1.95201646753199
"CANOPEX","01BF001","'NOUVELLE (RIVIERE) AU PONT'","QC","Canada",48.15721893,-66.34944153,1159.47,"1964-05-16","2001-05-29",TRUE,38,17,13545,0,0,0.724267844172728,0.947462348176382,2,0.201428243215203,5,271.22586618645,0.2929,0.245148120300752,0.472765071770335,2,700.825794929,1.69139257568603
"CANOPEX","02JB004","'KINOJEVIS (RIVIERE) EN AVAL DU LAC PREISSAC'","QC","Canada",48.40555954,-78.36416626,999.933,"1950-01-01","1971-12-31",TRUE,22,0,8035,0,0,0.780777073869021,0.998873662173139,3,0.319435839821928,5,322.505708903347,0.5012,0.456916233766234,0.531532697947214,3,492.43529554238,1.36028538497844
"CANOPEX","02BD003","'MAGPIE RIVER NEAR MICHIPICOTEN'","ON","Canada",47.93888855,-84.83055878,2030.82,"1953-01-01","1989-12-31",TRUE,29,0,10592,0,0,0.743804876240248,0.995688893458045,2,0.351349644408667,5,214.385825097252,0.3046,0.273313793103448,0.463349084249084,2,418.221667462423,1.88868935848882
"CANOPEX","02ZE001","'SALMON RIVER AT LONG POND'","NL","Canada",47.94443893,-55.91389084,2721.7,"1950-01-01","1965-09-30",FALSE,16,0,5752,0,0,0.723127951430436,0.912051452486873,9,0.49206909700749,11,514.843386775971,0.6508,0.576899107142857,1.103059375,9,916.242782411504,1.34216550949521
"CANOPEX","02ZH001","'PIPERS HOLE RIVER AT MOTHERS BROOK'","NL","Canada",47.94667053,-54.28432846,776.563,"1952-11-01","2010-12-31",TRUE,59,0,21245,0,0,0.694458781570054,0.868911286810299,8,0.500124071011186,4,472.968456341163,0.4795,0.365829539951574,1.03786434927697,8,1031.4251811806,1.25077098576742
"CANOPEX","02RH048","'HA HA (RIVIERE)'","QC","Canada",48.27471924,-70.86778259,576.496,"1977-01-01","1994-12-31",FALSE,18,0,6574,0,0,0.768776997040461,0.957494282774868,1,0.37911788127816,5,231.94769238665,0.3792,0.322933333333333,0.488429211469534,1,431.496586089239,1.81564660210163
"CANOPEX","02RH049","'PETIT SAGUENAY (RIVIERE)'","QC","Canada",48.18611145,-70.05056,728.215,"1975-01-01","2000-09-30",TRUE,24,14,8674,0,0,0.736116121953304,0.967764593452168,2,0.240685949872464,5,250.802153056466,0.2848,0.233719642857143,0.438718289085546,2,640.984362068276,1.69748624538445
"CANOPEX","03AC001","'BELL (RIVIERE) A SENNETERRE-2'","QC","Canada",48.35139084,-77.27333069,2000.5,"1950-01-01","1963-12-31",FALSE,14,0,5113,0,0,0.784887149540375,0.991460715146037,3,0.364629679829468,5,331.774084686785,0.5269,0.460130612244898,0.550838479262673,3,490.698146925859,1.88829953847412
"CANOPEX","02ZD002","'GREY RIVER NEAR GREY RIVER'","NL","Canada",47.74330902,-56.93399811,1974.09,"1970-01-01","2010-12-31",TRUE,31,0,11323,0,0,0.70098456803033,0.813389328396782,2,0.433865676089736,4,336.826808989016,0.36338,0.255663594470046,1.43793995837669,8,897.380387700692,1.40685862766778
"CANOPEX","02ZF001","'BAY DU NORD RIVER AT BIG FALLS'","NL","Canada",47.74682999,-55.44021988,1221.33,"1952-01-01","2010-12-31",TRUE,58,0,21184,0,0,0.731963947128359,0.90281165378928,8,0.565586206492106,11,605.17882447662,0.8914,0.666088916256158,1.27251991101224,8,1031.05839590333,1.43093854034816
"CANOPEX","01BJ003","'JACQUET RIVER NEAR DURHAM CENTRE'","NB","Canada",47.89381027,-66.02522278,508.261,"1964-10-01","2010-12-31",TRUE,47,0,16893,0,0,0.713399247387525,0.941279451874136,2,0.29543456386288,4,218.699111298959,0.2244,0.186175987841945,0.417030177059276,2,656.510848935458,1.52344667071173
"CANOPEX","02RH035","'ECORCES (RIVIERE AUX) EN AMONT DU PONT-ROUTE 169'","QC","Canada",48.18222046,-71.64527893,1125.75,"1971-07-13","2010-12-31",TRUE,40,12,14429,0,0,0.751058394693273,0.990128717010927,2,0.276903766506189,5,394.768934228675,0.4851,0.432625357142857,0.54382770885029,3,781.706768204884,2.0031208919486
"CANOPEX","02NE007","'CROCHE (RIVIERE) A LA CROCHE'","QC","Canada",47.5841713,-72.74305725,1871.16,"1950-01-01","1965-12-31",FALSE,16,0,5844,0,0,0.750265137390222,0.996740635752947,2,0.323746183634637,4,341.734632370673,0.4225,0.314595535714286,0.45799092920354,2,633.332183517699,1.07323022605292
"CANOPEX","01BE001","'UPSALQUITCH RIVER AT UPSALQUITCH'","NB","Canada",47.83246994,-66.88707733,2305.77,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.727931434363398,0.952920364952663,2,0.293915390416325,5,227.687054306918,0.2769,0.235177985948478,0.451828206616367,2,566.332856998373,1.57905546088078
"CANOPEX","02RG005","'METABETCHOUANE (RIVIERE) EN AMONT DE LA CENTRALE S.R.P.C.'","QC","Canada",48.375,-71.99360657,2263.79,"1965-01-01","2010-12-31",TRUE,34,18,12418,0,0,0.743714420046531,0.983711644075889,2,0.342850456773561,5,333.293678426038,0.4504,0.374271428571429,0.537561979166667,2,657.274359548681,1.91143748021408
"CANOPEX","02PE009","'GOUFFRE (RIVIERE DU) A BAIE-SAINT-PAUL'","QC","Canada",47.44749832,-70.51055908,875.648,"1968-01-01","1995-12-31",TRUE,28,0,10227,0,0,0.764095921626092,0.972759666709561,2,0.275567648196681,5,290.230286007891,0.4243,0.371219387755102,0.563877876106195,2,636.353887673831,2.08575041459078
"CANOPEX","01BC001","'RESTIGOUCHE RIVER BELOW KEDGWICK RIVER'","NB","Canada",47.66707993,-67.483078,3324.92,"1962-10-01","2010-12-31",TRUE,49,0,17624,0,0,0.728898047848562,0.952255258636634,2,0.298726234292776,5,266.892966046309,0.3274,0.271159766763848,0.494556194690265,2,649.272474939423,1.61083836124265
"CANOPEX","02PG004","'LOUP (RIVIERE DU) A LA ROUTE NO. 289'","QC","Canada",47.58250046,-69.66972351,454.829,"1957-01-01","1978-12-31",TRUE,22,0,8035,0,0,0.69723180534002,0.957050954553782,2,0.248825643819349,4,220.725576078346,0.1938,0.120522077922078,0.357502737520129,2,700.776885741473,1.49051635656017
"CANOPEX","01BQ001","'NORTHWEST MIRAMICHI RIVER AT TROUT BROOK'","NB","Canada",47.09474945,-65.83650208,1014.18,"1961-10-01","2010-12-31",TRUE,50,0,17989,0,0,0.711410629215059,0.919474387449023,2,0.304718379248343,4,265.062803850919,0.3067,0.253855714285714,0.698859465317919,2,670.44628849829,1.63128690715184
"CANOPEX","02PG022","'OUELLE (RIVIERE) PRES DE SAINT-GABRIEL-DE-KAMOURASKA'","QC","Canada",47.38111115,-69.95806122,814.979,"1983-01-01","2010-12-31",TRUE,27,0,9861,0,0,0.699876888964765,0.95939548155507,2,0.195589203002093,4,172.417415842339,0.123,0.0838507936507936,0.276405774278215,2,599.313043161271,1.55499606704217
"CANOPEX","02PB006","'SAINTE-ANNE (RIVIERE) (BRAS DU NORD DE LA) EN AMONT'","QC","Canada",46.97166824,-71.85443878,674.875,"1966-01-01","2010-12-31",TRUE,45,0,16436,0,0,0.74363238265912,0.966357779903118,2,0.358449227195148,5,419.192654252443,0.5697,0.494195555555555,0.758929425649095,2,891.305225029286,2.19071114807122
"CANOPEX","02DC012","'STURGEON RIVER AT UPPER GOOSE FALLS'","ON","Canada",46.97142029,-80.46324921,986.635,"1986-01-01","2010-12-31",TRUE,25,0,9131,0,0,0.73515206818053,0.977208977759168,2,0.365986586274744,4,227.166842079302,0.3161,0.244844571428571,0.512006798866856,2,474.361826368272,1.84155003570186
"CANOPEX","01BP001","'LITTLE SOUTHWEST MIRAMICHI RIVER AT LYTTLETON'","NB","Canada",46.93597031,-65.90738678,1373.32,"1951-06-08","2010-12-31",TRUE,60,7,21764,0,0,0.722200985508948,0.929321674840382,2,0.340087714718234,5,334.924519176729,0.4366,0.354975952380952,0.829915896820636,2,759.083714409442,1.56694962850905
"CANOPEX","02KJ007","'KIPAWA (RIVIERE) AU LAC DUMOINE'","QC","Canada",46.97027969,-78.04250336,2310,"1968-01-01","1996-12-31",TRUE,29,0,10593,46,0.43,0.676117877792035,0.995685128898636,2,0.210975027376768,5,33.2986984399321,0.0165,0.0119137931034483,0.0415159065628476,3,90.7680415979815,1.03186470105424
"CANOPEX","01BO002","'RENOUS RIVER AT MCGRAW BROOK'","NB","Canada",46.82138824,-66.11472321,649.092,"1965-09-14","1995-03-31",TRUE,31,13,10804,0,0,0.701078376587023,0.895849597469944,1,0.291925295051767,4,274.541236405683,0.3141,0.237971428571429,0.723961957730812,8,712.518343798743,1.69503776192815
"CANOPEX","02KJ003","'DUMOINE (RIVIERE) AU LAC DUMOINE'","QC","Canada",46.82221985,-77.86833191,357.827,"1968-01-01","1996-12-31",TRUE,29,0,10593,0,0,0.792343281711093,0.991775983792097,2,0.382658657146836,5,1525.24101796075,2.9458,2.60735911330049,3.4174638487208,3,2284.32374770395,1.51339437565178
"CANOPEX","02LH002","'DESERT (RIVIERE) EN AMONT DE LA RIVIERE DE L''AIGLE'","QC","Canada",46.47360992,-76.0430603,2143.23,"1960-01-01","1971-12-31",FALSE,12,0,4383,0,0,0.75680386250089,0.966914455336048,2,0.336369750807792,5,179.261706862028,0.2717,0.241219047619048,0.401746944444444,9,330.99723340708,1.59141031627276
"CANOPEX","02NF003","'MATAWIN (RIVIERE) A SAINT-MICHEL-DES-SAINTS'","QC","Canada",46.68582916,-73.91416931,1451.11,"1950-01-01","2010-12-31",TRUE,60,0,21914,0,0,0.745985030954319,0.963369860390223,2,0.395699497376222,4,279.024818147396,0.4299,0.329101428571429,0.676412809917355,2,538.453260344353,1.88285146282174
"CANOPEX","02PJ007","'BEAURIVAGE (RIVIERE) A SAINTE-ETIENNE'","QC","Canada",46.65916824,-71.28861237,702.748,"1950-01-01","2004-09-30",TRUE,55,0,19997,0,0,0.707019582917739,0.89683191000489,2,0.236127316431012,4,202.382249659661,0.1881,0.130566493506493,0.637101447876448,2,618.007629261079,1.71921146301982
"CANOPEX","02DD012","'VEUVE RIVER NEAR VERNER'","ON","Canada",46.4082489,-80.12330627,938.486,"1973-04-16","2010-12-31",TRUE,22,15,7945,0,0,0.68306421254534,0.936370126666741,2,0.270413660156271,4,112.719187269072,0.0626,0.0432058441558442,0.144037536656892,8,389.093346027227,1.45543835625423
"CANOPEX","01AN002","'SALMON RIVER AT CASTAWAY'","NB","Canada",46.29072189,-65.7227478,1057.74,"1974-01-01","2010-12-31",TRUE,37,0,13514,0,0,0.695980485992694,0.884994795400903,9,0.283493873773042,4,248.204310045995,0.2254,0.180929343629344,0.536885945945946,9,660.210737436959,1.46407627585758
"CANOPEX","02PJ030","'FAMINE (RIVIERE) A SAINT-GEORGES'","QC","Canada",46.16416931,-70.6397171,711.909,"1965-01-01","2010-12-31",TRUE,44,0,16070,0,0,0.68763240673632,0.87970649227745,2,0.24028270121323,4,203.840682242991,0.1408,0.0772600649350649,0.616482206119163,2,669.630509725882,1.65021279386401
"CANOPEX","01AL002","'NASHWAAK RIVER AT DURHAM BRIDGE'","NB","Canada",46.12591934,-66.61131287,1527.34,"1962-01-01","2010-12-31",TRUE,49,0,17897,0,0,0.705567504461165,0.890648676898776,8,0.304170195537621,4,300.90230551536,0.3355,0.261862682215743,0.749900263331139,8,740.134405190516,1.44747168788374
"CANOPEX","01AP002","'CANAAN RIVER AT EAST CANAAN'","NB","Canada",46.07236099,-65.36638641,670.376,"1963-01-01","2010-12-31",TRUE,48,0,17532,0,0,0.678672695519028,0.855821974320209,8,0.306208366137638,4,204.856906828226,0.11113,0.0770032738095238,0.545302916666667,9,635.187921036136,1.40438184395494
"CANOPEX","02PL001","'BECANCOUR (RIVIERE) A LYSTER'","QC","Canada",46.36888885,-71.62249756,1430.11,"1950-01-01","1968-12-31",FALSE,19,0,6940,0,0,0.704427152538489,0.91650280333379,2,0.234657986694058,4,239.57784603361,0.2429,0.159459398496241,0.613956983240223,2,615.214337635989,1.32951126510218
"CANOPEX","02LD002","'PETITE NATION (RIVIERE DE LA) PRES DE COTE-SAINT-PIERRE'","QC","Canada",45.82749939,-75.07167053,1259.07,"1950-01-01","1968-12-31",FALSE,19,0,6940,0,0,0.741228858959169,0.926152313465317,3,0.399294767123755,5,250.893142741057,0.3301,0.309975187969925,0.542015964912281,9,444.485890992845,1.38804553825723
"CANOPEX","02LH004","'PICANOC (RIVIERE) PRES DE WRIGHT'","QC","Canada",46.07749939,-76.06944275,1258.64,"1976-01-01","2001-09-30",TRUE,26,0,9405,0,0,0.745456943187017,0.968442801340638,9,0.353077751659017,4,240.668249882257,0.3693,0.316368681318681,0.417809615384615,9,441.254118608059,2.20375274678741
"CANOPEX","02OB037","'ACHIGAN (RIVIERE DE L'') A L''EPIPHANIE'","QC","Canada",45.84638977,-73.49305725,650.844,"1980-01-01","2010-12-31",TRUE,31,0,11323,0,0,0.707336559613603,0.907430516422937,8,0.263350248659027,4,200.619160819779,0.1912,0.138802764976959,0.40845452653486,8,539.468609161879,1.89194886514057
"CANOPEX","01AP004","'KENNEBECASIS RIVER AT APOHAQUI'","NB","Canada",45.70138931,-65.6016922,1144.48,"1961-06-01","2010-12-31",TRUE,50,0,18111,0,0,0.697800028471194,0.920488385151262,8,0.398212255006179,4,292.282016629889,0.268,0.218742,0.558230774193548,8,697.339655227793,1.45223558719136
"CANOPEX","01AM001","'NORTH BRANCH OROMOCTO RIVER AT TRACY'","NB","Canada",45.67377853,-66.68289185,589.28,"1962-10-01","2010-12-31",TRUE,49,0,17624,0,0,0.674889733776934,0.903064534686104,9,0.34111240410863,4,236.929967039388,0.11716,0.0939839650145772,0.413491527777778,9,659.408865605247,1.23252558965739
"CANOPEX","02OA035","'MILLE ILES (RIVIERE DES) EN AVAL DU LAC DES DEUX MONTAGNES'","QC","Canada",45.54167175,-73.87306213,299.307,"1950-01-01","1961-02-28",FALSE,12,0,4077,0,0,0.759129074673847,0.926933140561992,2,0.358603708449526,4,13865.6795769139,21.3325,18.8873916666667,30.7601581818182,9,23048.752127561,1.25010477026298
"CANOPEX","01EO001","'ST. MARYS RIVER AT STILLWATER'","NS","Canada",45.17438889,-61.97991943,1423.92,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.681131106505666,0.868563527657235,8,0.456673054797997,11,389.246212334644,0.2457,0.162977283372365,0.899790692755156,7,960.929905381388,1.23445254947913
"CANOPEX","01EF001","'LAHAVE RIVER AT WEST NORTHFIELD'","NS","Canada",44.4474411,-64.59118652,1290.68,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.667971671662941,0.895450835129798,8,0.393510297813262,11,385.63866069908,0.2008,0.151014051522248,0.595423691168694,8,870.46901384166,1.2997171107759
"CANOPEX","01ED005","'MERSEY RIVER BELOW GEORGE LAKE'","NS","Canada",44.33314133,-65.20507813,739.27,"1968-06-10","2010-12-31",TRUE,38,9,13729,0,0,0.672659525789601,0.924090695663148,9,0.419746833356152,12,455.109206930091,0.2863,0.239267669172932,0.573414210526316,9,889.778332745304,1.24247060935867
"CANOPEX","02GG004","'BEAR CREEK ABOVE WILKESPORT'","ON","Canada",42.76443863,-82.34166718,579.583,"1964-10-01","1983-12-31",TRUE,20,0,7031,49,0.7,0.666559993761718,0.890411407255024,8,0.396532064437317,12,58.4034475626177,0.0085,0.00495214285714286,0.0832847198641766,8,297.650490494894,1.28835909219874
"CANOPEX","07GD001","'BEAVERLODGE RIVER NEAR BEAVERLODGE'","AB","Canada",55.18927002,-119.4372482,1579.06,"1980-01-01","1986-12-31",FALSE,7,0,2557,513,20.06,0.524987681489836,0.84958183495477,11,0.244669854576919,4,8.0856129797494,0,0.000663265306122449,0.00386820276497696,1,36.6238448773449,1.12743394143973
"CANOPEX","06BB005","'CANOE RIVER NEAR BEAUVAL'","SK","Canada",55.39693832,-108.0188904,4606.28,"1973-10-11","2010-12-31",TRUE,37,10,13241,83,0.63,0.743675314987325,0.960959300413366,2,0.352586714150674,5,45.4290796953484,0.0279,0.060646332046332,0.0842975806451613,3,70.6947988716791,1.02257818864345
"CANOPEX","08EE003","'BULKLEY RIVER NEAR HOUSTON'","BC","Canada",54.39582825,-126.7083282,2322.79,"1971-01-01","1971-12-31",FALSE,1,0,365,0,0,0.725589116547869,1.02624411796315,11,0.0775291444740185,5,74.6677823875364,0.0465,0.0347285714285714,0.0381870967741935,1,246.1851,1.4654953398546
"CANOPEX","08ED002","'MORICE RIVER NEAR HOUSTON'","BC","Canada",54.11806107,-127.4238892,1846.77,"1962-01-01","2010-12-31",TRUE,49,0,17897,0,0,0.726759886001205,0.99915303649955,3,0.239091542322627,6,698.153349475235,0.7298,0.672648979591837,0.818424818959842,3,1279.27203349062,1.36916461405052
"CANOPEX","05KE005","'WHITE FOX RIVER NEAR GARRICK'","SK","Canada",53.42221832,-104.3416672,1918.77,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08KD003","'WILLOW RIVER NEAR WILLOW RIVER'","BC","Canada",54.06861115,-122.4638901,3058.21,"1953-04-01","1975-12-31",TRUE,23,0,8310,0,0,0.727140374450043,0.996367437643217,2,0.228627984904718,5,220.069088285495,0.2599,0.239250931677019,0.322447342995169,2,485.361922244181,1.54396017892424
"CANOPEX","08KD004","'BOWRON RIVER NEAR HANSARD'","BC","Canada",54.03610992,-121.8791733,3499.24,"1958-01-01","1976-12-31",FALSE,15,0,5478,0,0,0.7191624486051,0.988641651861982,2,0.234416063335693,5,334.005116041632,0.3778,0.344159047619048,0.464699527186761,2,672.726200094563,1.65598657841681
"CANOPEX","05LB002","'ETOMAMI RIVER NEAR BERTWELL'","SK","Canada",52.59222031,-102.5650024,1909.47,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08LA007","'CLEARWATER RIVER AT OUTLET OF CLEARWATER LAKE'","BC","Canada",52.13888931,-120.1916733,3002.86,"1958-01-01","1995-04-28",TRUE,38,2,13634,0,0,0.689607150642744,0.998246739767759,2,0.225714222177864,5,644.640409293694,0.6013,0.552240977443609,0.655042684063374,2,1415.99116944172,1.4633494952129
"CANOPEX","08FB007","'BELLA COOLA RIVER ABOVE BURNT BRIDGE CREEK'","BC","Canada",52.42221832,-126.1580582,3595.28,"1965-05-12","2009-12-31",TRUE,40,11,14489,0,0,0.697252663054409,0.981622087318144,2,0.318352816737068,5,403.403626000655,0.3725,0.355243928571429,0.48305988420182,3,793.197543414178,1.5635503776636
"CANOPEX","05DB001","'CLEARWATER RIVER NEAR ROCKY MOUNTAIN HOUSE'","AB","Canada",52.34444046,-114.9361115,3153.21,"1954-01-01","1974-12-31",TRUE,21,0,7670,0,0,0.717086833007501,0.975186314794604,1,0.398718783756797,6,132.117109073359,0.163,0.122478911564626,0.192300153609831,1,242.672769099815,1.99738186731894
"CANOPEX","05LE001","'SWAN RIVER AT SWAN RIVER'","MB","Canada",52.12071991,-101.2516708,4078.47,"1951-01-01","1960-09-30",FALSE,10,0,3561,68,1.91,0.71646820640186,0.964791763095231,12,0.251301272989914,4,22.075489837208,0.0096,0.00888,0.0119837455830389,2,71.8254348763251,1.09745912989838
"CANOPEX","08LB020","'BARRIERE RIVER AT THE MOUTH'","BC","Canada",51.18000031,-120.1305618,1146.79,"1953-01-01","2010-12-31",TRUE,52,0,18993,0,0,0.719655969803319,0.972564068267817,1,0.195678083894099,5,157.583693932564,0.1808,0.166197802197802,0.253703131381892,2,404.237337678693,1.30890335420808
"CANOPEX","05MD005","'SHELL RIVER NEAR INGLIS'","MB","Canada",50.96334076,-101.3187714,1875.38,"1957-01-01","2010-12-31",TRUE,52,0,18993,85,0.45,0.745725850064697,0.95755516782441,1,0.311053340890912,4,22.9986116109099,0.0256,0.02115,0.0391480769230769,1,51.3989353131382,1.66725040228058
"CANOPEX","05LJ011","'WILSON RIVER NEAR DAUPHIN'","MB","Canada",51.20832825,-100.1791687,937.34,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05MF001","'LITTLE SASKATCHEWAN RIVER NEAR MINNEDOSA'","MB","Canada",50.35881042,-99.90751648,2621.66,"1972-01-01","2010-12-31",TRUE,39,0,14245,0,0,0.705806974414548,0.985325254984329,1,0.234805038139903,4,17.7696705308377,0.0081,0.00867509157509157,0.0222252268602541,2,48.7964678905487,1.24625758778282
"CANOPEX","08NH001","'DUNCAN RIVER NEAR HOWSER'","BC","Canada",50.28583145,-116.9455566,2115.35,"1950-01-01","1967-04-27",FALSE,18,3,6329,0,0,0.684863342924644,0.994822347171511,2,0.243704782288658,5,638.827150034398,0.6045,0.588288888888889,0.652087634408602,3,1444.25770452297,1.49400564677649
"CANOPEX","08NH007","'LARDEAU RIVER AT MARBLEHEAD'","BC","Canada",50.26306152,-116.9672165,1693.85,"1950-01-01","2010-12-31",TRUE,54,0,19723,0,0,0.710115497148291,0.989389486639274,2,0.245900539877335,5,508.45704509896,0.6274,0.569030158730159,0.686034098360656,2,1090.50629179114,1.46754535117318
"CANOPEX","08NK016","'ELK RIVER NEAR NATAL'","BC","Canada",49.86611176,-114.8683319,1820.4,"1950-10-01","2010-12-31",TRUE,57,0,20546,0,0,0.718682794004312,0.995179000185465,2,0.234854847857617,5,195.944086597882,0.2373,0.205023558897243,0.256762262958281,2,448.396487347794,1.43452676058542
"CANOPEX","05OJ002","'COOKS CREEK NEAR EAST SELKIRK'","MB","Canada",50.14028168,-96.83000183,534.514,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NJ013","'SLOCAN RIVER NEAR CRESCENT VALLEY'","BC","Canada",49.46055984,-117.5644379,3310.55,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.720433556382271,0.986875670921953,1,0.247597010258134,5,405.460648414072,0.5428,0.51291569086651,0.62841230412072,2,877.475926482593,1.52892043883079
"CANOPEX","08NG012","'ST. MARY RIVER AT WYCLIFFE'","BC","Canada",49.60028076,-115.8627777,2378.99,"1950-01-01","1995-03-30",TRUE,43,1,15430,0,0,0.710858570944244,0.985641271000645,1,0.194140995743428,5,255.888447451211,0.288,0.262278073089701,0.316338879736409,2,682.223014472413,1.64321811284587
"CANOPEX","05OF020","'MORRIS RIVER NEAR ROSENORT'","MB","Canada",49.49008179,-97.48166656,2296.02,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08MF003","'COQUIHALLA RIVER NEAR HOPE'","BC","Canada",49.37527847,-121.4194412,756.962,"1958-01-01","1982-12-31",TRUE,22,0,8035,0,0,0.717540671591994,0.927533591276731,9,0.407873671390916,5,667.861356191475,0.9051,0.719180519480519,1.28998348484848,9,1337.27939243888,1.47496616088172
"CANOPEX","05PH003","'WHITEMOUTH RIVER NEAR WHITEMOUTH'","MB","Canada",49.93878174,-95.95683289,3676.33,"1957-01-01","2010-12-31",TRUE,54,11,19723,0,0,0.677223275919451,0.992675864011908,1,0.238930944006294,4,43.1470047576216,0.0082,0.0119843915343915,0.0218992131147541,2,127.179643648681,1.17255668801298
"CANOPEX","01BH001","'DARTMOUTH (RIVIERE) PRES DE CORTEREAL'","QC","Canada",48.93305969,-64.63555908,734.26,"1950-01-01","1969-12-31",TRUE,20,0,7305,0,0,0.714109828612396,0.983171725874656,2,0.146367759969348,5,247.319019666625,0.2271,0.165557857142857,0.403833982300885,2,863.238686504425,1.42172519225689
"CANOPEX","01BG001","'CASCAPEDIA (PETITE RIVIERE) EN AMONT DU PONT'","QC","Canada",48.18917084,-65.81194305,1430.16,"1962-01-01","1980-12-31",FALSE,19,0,6940,0,0,0.725926161843396,0.949534873074609,2,0.182783466996697,5,317.023879907826,0.3305,0.239251879699248,0.493769273743017,2,734.362455454278,1.5754776529557
"CANOPEX","02YS005","'TERRA NOVA RIVER AT GLOVERTOWN'","NL","Canada",48.66275024,-54.01525116,1891.17,"1985-01-01","2010-12-31",TRUE,26,0,9496,0,0,0.721293622457744,0.908045973387349,8,0.446851059175505,4,457.525461571477,0.6396,0.476321978021978,1.00043622828784,8,834.195883745546,1.37919973531295
"CANOPEX","01BD002","'MATAPEDIA (RIVIERE) EN AMONT DE LA RIVIERE ASSEMETQUAGAN'","QC","Canada",48.08666992,-67.10056305,2772.12,"1970-01-01","1992-12-31",TRUE,23,23,8401,0,0,0.732356147418448,0.93438481065764,1,0.223086630821858,5,275.166757811314,0.3335,0.298953416149068,0.606543057503506,3,656.914362061471,1.60821724386591
"CANOPEX","02JB003","'KINOJEVIS (RIVIERE) EN AVAL DE LA RIVIERE VILLEMONTEL'","QC","Canada",48.45582962,-78.36110687,1680.7,"1950-01-01","1965-12-31",FALSE,16,0,5844,0,0,0.776071214530022,0.99794150472171,2,0.420414232435733,5,279.940057337328,0.3989,0.339425,0.452898991935484,3,500.186276714602,2.04386215405488
"CANOPEX","02PG006","'LOUP (RIVIERE DU) A SAINT-JOSEPH-DE-KAMOURASKA'","QC","Canada",47.61249924,-69.64582825,461.288,"1979-01-01","2010-12-31",TRUE,32,0,11688,0,0,0.70312022787698,0.937989451467531,2,0.229189002814851,4,240.716588318455,0.2304,0.156091517857143,0.549834845132743,2,677.968538163717,1.65825282155477
"CANOPEX","02PL007","'BECANCOUR (RIVIERE) PRES DE SAINT-SYLVERE'","QC","Canada",46.19472122,-72.28388977,2374.45,"1970-01-01","2001-09-30",TRUE,27,0,9769,0,0,0.704047377553019,0.870726351575628,1,0.309214853375977,4,280.966012513024,0.3337,0.215439153439153,0.897410752688172,7,707.496449351684,1.65664350902502
"CANOPEX","02LD001","'PETITE NATION (RIVIERE DE LA) A PORTAGE-DE-LA-NATION'","QC","Canada",45.67110825,-75.03556061,1974.58,"1950-01-01","1971-12-31",TRUE,22,0,8035,0,0,0.732916161163813,0.925784183787518,2,0.302515599810545,4,251.518739556527,0.3334,0.300608441558442,0.543282575757576,9,466.319215253989,1.32036026408114
"CANOPEX","08JA002","'OOTSA RIVER AT OOTSA LAKE'","BC","Canada",53.625,-125.7333298,4120.09,"1950-01-01","1952-09-17",FALSE,3,13,1004,0,0,0.751769569306413,1,2,0.219440938211754,6,340.408752462338,0.4173,0.377066666666667,0.412237634408602,3,680.671860458365,0.94379069346385
"CANOPEX","08FB002","'BELLA COOLA RIVER NEAR HAGENSBORG'","BC","Canada",52.44221878,-126.332222,4012.82,"1950-01-01","1968-09-30",FALSE,17,0,6117,0,0,0.706393463424602,0.972256048656411,3,0.313386011495827,6,494.673866709618,0.5167,0.440599159663865,0.613829032258065,3,948.605570269608,1.02581598995803
"CANOPEX","05LE006","'SWAN RIVER NEAR MINITONAS'","MB","Canada",52.19599915,-101.0608292,4193.76,"1960-10-01","1996-12-31",TRUE,37,0,13241,163,1.23,0.718840024853476,0.984694033902908,1,0.247546775111597,4,13.3981371961864,0.0059,0.00634903474903475,0.010946017699115,2,49.5734854174971,1.42305671219798
